measnum,projsym,varname,strain,sex,value,animal_id,animal_projid,stocknum,strainid,zscore
55901,GMC10,bw_13wk,A/J,f,18.9,30250366,550,000646,4,0.47
55901,GMC10,bw_13wk,A/J,f,21.3,30250367,550,000646,4,2.17
55901,GMC10,bw_13wk,A/J,f,18.4,30250368,550,000646,4,0.12
55901,GMC10,bw_13wk,A/J,f,17.9,30250369,550,000646,4,-0.24
55901,GMC10,bw_13wk,A/J,f,19.1,30260202,550,000646,4,0.61
55901,GMC10,bw_13wk,A/J,f,18.3,30260203,550,000646,4,0.04
55901,GMC10,bw_13wk,A/J,f,16.7,30260204,550,000646,4,-1.09
55901,GMC10,bw_13wk,A/J,f,19,30260205,550,000646,4,0.54
55901,GMC10,bw_13wk,A/J,f,15,30270575,550,000646,4,-2.30
55901,GMC10,bw_13wk,A/J,f,17.8,30270576,550,000646,4,-0.31
55901,GMC10,bw_13wk,A/J,f,20,30270577,550,000646,4,1.25
55901,GMC10,bw_13wk,A/J,f,18.9,30270578,550,000646,4,0.47
55901,GMC10,bw_13wk,A/J,f,18.2,30280285,550,000646,4,-0.03
55901,GMC10,bw_13wk,A/J,f,17.3,30280286,550,000646,4,-0.66
55901,GMC10,bw_13wk,A/J,f,17.5,30280287,550,000646,4,-0.52
55901,GMC10,bw_13wk,A/J,f,17.5,30280288,550,000646,4,-0.52
55901,GMC10,bw_13wk,A/J,m,23.1,30250362,550,000646,4,1.17
55901,GMC10,bw_13wk,A/J,m,23,30250363,550,000646,4,1.06
55901,GMC10,bw_13wk,A/J,m,22.7,30250364,550,000646,4,0.73
55901,GMC10,bw_13wk,A/J,m,22.2,30250365,550,000646,4,0.18
55901,GMC10,bw_13wk,A/J,m,21.9,30260198,550,000646,4,-0.14
55901,GMC10,bw_13wk,A/J,m,22.3,30260199,550,000646,4,0.29
55901,GMC10,bw_13wk,A/J,m,20.7,30260200,550,000646,4,-1.46
55901,GMC10,bw_13wk,A/J,m,20.9,30260201,550,000646,4,-1.24
55901,GMC10,bw_13wk,A/J,m,21.5,30270579,550,000646,4,-0.58
55901,GMC10,bw_13wk,A/J,m,22.2,30270580,550,000646,4,0.18
55901,GMC10,bw_13wk,A/J,m,21.9,30270581,550,000646,4,-0.14
55901,GMC10,bw_13wk,A/J,m,21.6,30270582,550,000646,4,-0.47
55901,GMC10,bw_13wk,A/J,m,20.6,30280281,550,000646,4,-1.56
55901,GMC10,bw_13wk,A/J,m,21.2,30280282,550,000646,4,-0.91
55901,GMC10,bw_13wk,A/J,m,23.1,30280283,550,000646,4,1.17
55901,GMC10,bw_13wk,A/J,m,23.6,30280284,550,000646,4,1.71
55901,GMC10,bw_13wk,C57BL/6J,f,21,30250378,550,000664,7,0.40
55901,GMC10,bw_13wk,C57BL/6J,f,19.6,30250379,550,000664,7,-0.87
55901,GMC10,bw_13wk,C57BL/6J,f,19.1,30250380,550,000664,7,-1.32
55901,GMC10,bw_13wk,C57BL/6J,f,20.6,30250381,550,000664,7,0.04
55901,GMC10,bw_13wk,C57BL/6J,f,21.4,30260217,550,000664,7,0.77
55901,GMC10,bw_13wk,C57BL/6J,f,22.7,30260218,550,000664,7,1.95
55901,GMC10,bw_13wk,C57BL/6J,f,19.7,30260219,550,000664,7,-0.78
55901,GMC10,bw_13wk,C57BL/6J,f,19.4,30260220,550,000664,7,-1.05
55901,GMC10,bw_13wk,C57BL/6J,f,20,30270612,550,000664,7,-0.50
55901,GMC10,bw_13wk,C57BL/6J,f,22.1,30270613,550,000664,7,1.40
55901,GMC10,bw_13wk,C57BL/6J,f,22.4,30270614,550,000664,7,1.67
55901,GMC10,bw_13wk,C57BL/6J,f,20.4,30270615,550,000664,7,-0.14
55901,GMC10,bw_13wk,C57BL/6J,f,19.7,30280242,550,000664,7,-0.78
55901,GMC10,bw_13wk,C57BL/6J,f,20.5,30280243,550,000664,7,-0.05
55901,GMC10,bw_13wk,C57BL/6J,f,19.7,30280244,550,000664,7,-0.78
55901,GMC10,bw_13wk,C57BL/6J,f,20.6,30280245,550,000664,7,0.04
55901,GMC10,bw_13wk,C57BL/6J,m,28.7,30250382,550,000664,7,0.17
55901,GMC10,bw_13wk,C57BL/6J,m,28.9,30250383,550,000664,7,0.29
55901,GMC10,bw_13wk,C57BL/6J,m,31,30250384,550,000664,7,1.54
55901,GMC10,bw_13wk,C57BL/6J,m,27.6,30250385,550,000664,7,-0.48
55901,GMC10,bw_13wk,C57BL/6J,m,28.9,30260213,550,000664,7,0.29
55901,GMC10,bw_13wk,C57BL/6J,m,29.3,30260214,550,000664,7,0.53
55901,GMC10,bw_13wk,C57BL/6J,m,27.4,30260215,550,000664,7,-0.60
55901,GMC10,bw_13wk,C57BL/6J,m,28.3,30260216,550,000664,7,-0.06
55901,GMC10,bw_13wk,C57BL/6J,m,29.4,30270608,550,000664,7,0.59
55901,GMC10,bw_13wk,C57BL/6J,m,30.6,30270609,550,000664,7,1.31
55901,GMC10,bw_13wk,C57BL/6J,m,31,30270610,550,000664,7,1.54
55901,GMC10,bw_13wk,C57BL/6J,m,25.5,30270611,550,000664,7,-1.73
55901,GMC10,bw_13wk,C57BL/6J,m,26.9,30280238,550,000664,7,-0.90
55901,GMC10,bw_13wk,C57BL/6J,m,28.5,30280239,550,000664,7,0.06
55901,GMC10,bw_13wk,C57BL/6J,m,26.2,30280240,550,000664,7,-1.31
55901,GMC10,bw_13wk,C57BL/6J,m,26.3,30280241,550,000664,7,-1.25
55901,GMC10,bw_13wk,CAST/EiJ,f,12,30250354,550,000928,2,-1.31
55901,GMC10,bw_13wk,CAST/EiJ,f,12.7,30250355,550,000928,2,-0.38
55901,GMC10,bw_13wk,CAST/EiJ,f,11.9,30250356,550,000928,2,-1.44
55901,GMC10,bw_13wk,CAST/EiJ,f,12.2,30250357,550,000928,2,-1.04
55901,GMC10,bw_13wk,CAST/EiJ,f,12.4,30250360,550,000928,2,-0.78
55901,GMC10,bw_13wk,CAST/EiJ,f,13.8,30250361,550,000928,2,1.08
55901,GMC10,bw_13wk,CAST/EiJ,f,12.5,30260175,550,000928,2,-0.64
55901,GMC10,bw_13wk,CAST/EiJ,f,14,30260176,550,000928,2,1.35
55901,GMC10,bw_13wk,CAST/EiJ,f,14.4,30260177,550,000928,2,1.88
55901,GMC10,bw_13wk,CAST/EiJ,f,13.4,30260178,550,000928,2,0.55
55901,GMC10,bw_13wk,CAST/EiJ,f,12.7,30270618,550,000928,2,-0.38
55901,GMC10,bw_13wk,CAST/EiJ,f,12.7,30270619,550,000928,2,-0.38
55901,GMC10,bw_13wk,CAST/EiJ,f,12.3,30270620,550,000928,2,-0.91
55901,GMC10,bw_13wk,CAST/EiJ,f,12.7,30270621,550,000928,2,-0.38
55901,GMC10,bw_13wk,CAST/EiJ,f,12.8,30270622,550,000928,2,-0.24
55901,GMC10,bw_13wk,CAST/EiJ,f,14,30270623,550,000928,2,1.35
55901,GMC10,bw_13wk,CAST/EiJ,f,12.8,30270624,550,000928,2,-0.24
55901,GMC10,bw_13wk,CAST/EiJ,f,13.9,30280305,550,000928,2,1.22
55901,GMC10,bw_13wk,CAST/EiJ,f,13.5,30280306,550,000928,2,0.69
55901,GMC10,bw_13wk,CAST/EiJ,m,15,30250352,550,000928,2,-0.66
55901,GMC10,bw_13wk,CAST/EiJ,m,16.5,30250353,550,000928,2,0.40
55901,GMC10,bw_13wk,CAST/EiJ,m,16.9,30250358,550,000928,2,0.68
55901,GMC10,bw_13wk,CAST/EiJ,m,16.5,30250359,550,000928,2,0.40
55901,GMC10,bw_13wk,CAST/EiJ,m,18,30260171,550,000928,2,1.46
55901,GMC10,bw_13wk,CAST/EiJ,m,16.4,30260172,550,000928,2,0.33
55901,GMC10,bw_13wk,CAST/EiJ,m,16.6,30260173,550,000928,2,0.47
55901,GMC10,bw_13wk,CAST/EiJ,m,16.9,30270616,550,000928,2,0.68
55901,GMC10,bw_13wk,CAST/EiJ,m,13,30280298,550,000928,2,-2.07
55901,GMC10,bw_13wk,CAST/EiJ,m,17.3,30280299,550,000928,2,0.97
55901,GMC10,bw_13wk,CAST/EiJ,m,15.2,30280300,550,000928,2,-0.52
55901,GMC10,bw_13wk,CAST/EiJ,m,16.9,30280301,550,000928,2,0.68
55901,GMC10,bw_13wk,CAST/EiJ,m,15.4,30280304,550,000928,2,-0.38
55901,GMC10,bw_13wk,CAST/EiJ,m,12.9,30280309,550,000928,2,-2.14
55901,GMC10,bw_13wk,CAST/EiJ,m,15.4,30280310,550,000928,2,-0.38
55901,GMC10,bw_13wk,CAST/EiJ,m,16,30280311,550,000928,2,0.05
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,27.2,30250323,550,001976,13,2.71
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,21.4,30250324,550,001976,13,-1.22
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,24,30250327,550,001976,13,0.55
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,24.2,30250328,550,001976,13,0.68
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,23.9,30260232,550,001976,13,0.48
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,22.8,30260233,550,001976,13,-0.27
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,23.5,30260234,550,001976,13,0.21
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,20.6,30260235,550,001976,13,-1.76
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,21.3,30270587,550,001976,13,-1.28
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,21.8,30270588,550,001976,13,-0.94
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,22.6,30270589,550,001976,13,-0.40
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,23.6,30270590,550,001976,13,0.27
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,22.4,30280275,550,001976,13,-0.54
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,24,30280276,550,001976,13,0.55
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,24.2,30280277,550,001976,13,0.68
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,23.3,30280278,550,001976,13,0.07
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,23.7,30280279,550,001976,13,0.34
55901,GMC10,bw_13wk,NOD/ShiLtJ,f,23,30280280,550,001976,13,-0.13
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,33.2,30250321,550,001976,13,1.80
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,30.7,30250322,550,001976,13,0.69
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,26.9,30250325,550,001976,13,-0.99
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,26.7,30250326,550,001976,13,-1.08
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,28.1,30260228,550,001976,13,-0.46
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,28.6,30260229,550,001976,13,-0.24
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,30,30260230,550,001976,13,0.38
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,28.4,30260231,550,001976,13,-0.33
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,33.5,30270583,550,001976,13,1.94
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,31.9,30270584,550,001976,13,1.23
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,26.9,30270585,550,001976,13,-0.99
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,26.7,30270586,550,001976,13,-1.08
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,27,30280271,550,001976,13,-0.95
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,29.4,30280272,550,001976,13,0.12
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,29.9,30280273,550,001976,13,0.34
55901,GMC10,bw_13wk,NOD/ShiLtJ,m,28.3,30280274,550,001976,13,-0.37
55901,GMC10,bw_13wk,NZO/HlLtJ,f,44.7,30250329,550,002105,122,0.31
55901,GMC10,bw_13wk,NZO/HlLtJ,f,49.4,30250330,550,002105,122,1.59
55901,GMC10,bw_13wk,NZO/HlLtJ,f,47.2,30250331,550,002105,122,0.99
55901,GMC10,bw_13wk,NZO/HlLtJ,f,44.8,30250332,550,002105,122,0.34
55901,GMC10,bw_13wk,NZO/HlLtJ,f,41,30260182,550,002105,122,-0.70
55901,GMC10,bw_13wk,NZO/HlLtJ,f,40.6,30260183,550,002105,122,-0.80
55901,GMC10,bw_13wk,NZO/HlLtJ,f,44.9,30260184,550,002105,122,0.37
55901,GMC10,bw_13wk,NZO/HlLtJ,f,42.7,30260185,550,002105,122,-0.23
55901,GMC10,bw_13wk,NZO/HlLtJ,f,44.1,30270595,550,002105,122,0.15
55901,GMC10,bw_13wk,NZO/HlLtJ,f,46.1,30270596,550,002105,122,0.69
55901,GMC10,bw_13wk,NZO/HlLtJ,f,44.8,30270597,550,002105,122,0.34
55901,GMC10,bw_13wk,NZO/HlLtJ,f,50.3,30270598,550,002105,122,1.84
55901,GMC10,bw_13wk,NZO/HlLtJ,f,40.2,30280258,550,002105,122,-0.91
55901,GMC10,bw_13wk,NZO/HlLtJ,f,37.6,30280259,550,002105,122,-1.62
55901,GMC10,bw_13wk,NZO/HlLtJ,f,43.9,30280260,550,002105,122,0.09
55901,GMC10,bw_13wk,NZO/HlLtJ,f,40.8,30280261,550,002105,122,-0.75
55901,GMC10,bw_13wk,NZO/HlLtJ,f,37.3,30289716,550,002105,122,-1.70
55901,GMC10,bw_13wk,NZO/HlLtJ,m,47.7,30250333,550,002105,122,-1.14
55901,GMC10,bw_13wk,NZO/HlLtJ,m,48.8,30250334,550,002105,122,-0.73
55901,GMC10,bw_13wk,NZO/HlLtJ,m,49.4,30250335,550,002105,122,-0.51
55901,GMC10,bw_13wk,NZO/HlLtJ,m,51.2,30250336,550,002105,122,0.16
55901,GMC10,bw_13wk,NZO/HlLtJ,m,47.5,30260179,550,002105,122,-1.21
55901,GMC10,bw_13wk,NZO/HlLtJ,m,51.6,30260180,550,002105,122,0.31
55901,GMC10,bw_13wk,NZO/HlLtJ,m,50.1,30260181,550,002105,122,-0.25
55901,GMC10,bw_13wk,NZO/HlLtJ,m,46.5,30260188,550,002105,122,-1.58
55901,GMC10,bw_13wk,NZO/HlLtJ,m,52.8,30270591,550,002105,122,0.76
55901,GMC10,bw_13wk,NZO/HlLtJ,m,54.4,30270592,550,002105,122,1.35
55901,GMC10,bw_13wk,NZO/HlLtJ,m,47,30270593,550,002105,122,-1.40
55901,GMC10,bw_13wk,NZO/HlLtJ,m,54,30270594,550,002105,122,1.21
55901,GMC10,bw_13wk,NZO/HlLtJ,m,53.2,30280254,550,002105,122,0.91
55901,GMC10,bw_13wk,NZO/HlLtJ,m,53.6,30280255,550,002105,122,1.06
55901,GMC10,bw_13wk,NZO/HlLtJ,m,53,30280256,550,002105,122,0.83
55901,GMC10,bw_13wk,NZO/HlLtJ,m,53.2,30280257,550,002105,122,0.91
55901,GMC10,bw_13wk,NZO/HlLtJ,m,48.9,30289720,550,002105,122,-0.69
55901,GMC10,bw_13wk,PWK/PhJ,f,13.9,30250338,550,003715,217,0.12
55901,GMC10,bw_13wk,PWK/PhJ,f,14.4,30250339,550,003715,217,0.60
55901,GMC10,bw_13wk,PWK/PhJ,f,13.5,30250342,550,003715,217,-0.27
55901,GMC10,bw_13wk,PWK/PhJ,f,13.3,30250343,550,003715,217,-0.46
55901,GMC10,bw_13wk,PWK/PhJ,f,12.1,30260225,550,003715,217,-1.62
55901,GMC10,bw_13wk,PWK/PhJ,f,11.6,30260226,550,003715,217,-2.10
55901,GMC10,bw_13wk,PWK/PhJ,f,11.6,30260227,550,003715,217,-2.10
55901,GMC10,bw_13wk,PWK/PhJ,f,14.4,30270602,550,003715,217,0.60
55901,GMC10,bw_13wk,PWK/PhJ,f,14.2,30270603,550,003715,217,0.41
55901,GMC10,bw_13wk,PWK/PhJ,f,13.4,30270604,550,003715,217,-0.37
55901,GMC10,bw_13wk,PWK/PhJ,f,14.6,30270605,550,003715,217,0.79
55901,GMC10,bw_13wk,PWK/PhJ,f,15.3,30280332,550,003715,217,1.47
55901,GMC10,bw_13wk,PWK/PhJ,f,15.2,30280333,550,003715,217,1.37
55901,GMC10,bw_13wk,PWK/PhJ,f,14.3,30280334,550,003715,217,0.50
55901,GMC10,bw_13wk,PWK/PhJ,f,13.6,30280335,550,003715,217,-0.17
55901,GMC10,bw_13wk,PWK/PhJ,f,14.6,30280336,550,003715,217,0.79
55901,GMC10,bw_13wk,PWK/PhJ,f,14.5,30289699,550,003715,217,0.69
55901,GMC10,bw_13wk,PWK/PhJ,f,13.7,30289700,550,003715,217,-0.08
55901,GMC10,bw_13wk,PWK/PhJ,f,13.4,30289701,550,003715,217,-0.37
55901,GMC10,bw_13wk,PWK/PhJ,f,14,30289702,550,003715,217,0.21
55901,GMC10,bw_13wk,PWK/PhJ,m,17.7,30250337,550,003715,217,0.38
55901,GMC10,bw_13wk,PWK/PhJ,m,18.1,30250341,550,003715,217,0.64
55901,GMC10,bw_13wk,PWK/PhJ,m,15,30260221,550,003715,217,-1.40
55901,GMC10,bw_13wk,PWK/PhJ,m,15.5,30260222,550,003715,217,-1.07
55901,GMC10,bw_13wk,PWK/PhJ,m,14.5,30260223,550,003715,217,-1.73
55901,GMC10,bw_13wk,PWK/PhJ,m,15.1,30260224,550,003715,217,-1.33
55901,GMC10,bw_13wk,PWK/PhJ,m,18.2,30270599,550,003715,217,0.71
55901,GMC10,bw_13wk,PWK/PhJ,m,19,30270600,550,003715,217,1.23
55901,GMC10,bw_13wk,PWK/PhJ,m,19.1,30270601,550,003715,217,1.30
55901,GMC10,bw_13wk,PWK/PhJ,m,17.7,30270606,550,003715,217,0.38
55901,GMC10,bw_13wk,PWK/PhJ,m,17.5,30280324,550,003715,217,0.25
55901,GMC10,bw_13wk,PWK/PhJ,m,19.5,30280325,550,003715,217,1.56
55901,GMC10,bw_13wk,PWK/PhJ,m,16.2,30280326,550,003715,217,-0.61
55901,GMC10,bw_13wk,PWK/PhJ,m,18.4,30280327,550,003715,217,0.84
55901,GMC10,bw_13wk,PWK/PhJ,m,18.5,30280328,550,003715,217,0.91
55901,GMC10,bw_13wk,PWK/PhJ,m,17.2,30289695,550,003715,217,0.05
55901,GMC10,bw_13wk,PWK/PhJ,m,16.2,30289696,550,003715,217,-0.61
55901,GMC10,bw_13wk,PWK/PhJ,m,15.5,30289697,550,003715,217,-1.07
55901,GMC10,bw_13wk,PWK/PhJ,m,15.9,30289698,550,003715,217,-0.81
55901,GMC10,bw_13wk,PWK/PhJ,m,17.7,30289703,550,003715,217,0.38
55901,GMC10,bw_13wk,WSB/EiJ,f,17.2,30250348,550,001145,42,2.13
55901,GMC10,bw_13wk,WSB/EiJ,f,14.5,30250349,550,001145,42,0.79
55901,GMC10,bw_13wk,WSB/EiJ,f,15.3,30250350,550,001145,42,1.19
55901,GMC10,bw_13wk,WSB/EiJ,f,12.6,30250351,550,001145,42,-0.15
55901,GMC10,bw_13wk,WSB/EiJ,f,11.2,30260190,550,001145,42,-0.84
55901,GMC10,bw_13wk,WSB/EiJ,f,11,30260191,550,001145,42,-0.94
55901,GMC10,bw_13wk,WSB/EiJ,f,11.2,30260192,550,001145,42,-0.84
55901,GMC10,bw_13wk,WSB/EiJ,f,9.5,30260193,550,001145,42,-1.68
55901,GMC10,bw_13wk,WSB/EiJ,f,13.2,30270566,550,001145,42,0.15
55901,GMC10,bw_13wk,WSB/EiJ,f,12.6,30270567,550,001145,42,-0.15
55901,GMC10,bw_13wk,WSB/EiJ,f,12.4,30270568,550,001145,42,-0.25
55901,GMC10,bw_13wk,WSB/EiJ,f,14,30270569,550,001145,42,0.54
55901,GMC10,bw_13wk,WSB/EiJ,f,11.2,30270570,550,001145,42,-0.84
55901,GMC10,bw_13wk,WSB/EiJ,f,16.4,30270571,550,001145,42,1.73
55901,GMC10,bw_13wk,WSB/EiJ,f,13,30280344,550,001145,42,0.05
55901,GMC10,bw_13wk,WSB/EiJ,f,13.9,30280345,550,001145,42,0.49
55901,GMC10,bw_13wk,WSB/EiJ,f,11.6,30280346,550,001145,42,-0.64
55901,GMC10,bw_13wk,WSB/EiJ,f,11.4,30280347,550,001145,42,-0.74
55901,GMC10,bw_13wk,WSB/EiJ,m,17.7,30250344,550,001145,42,1.81
55901,GMC10,bw_13wk,WSB/EiJ,m,17.1,30250345,550,001145,42,1.30
55901,GMC10,bw_13wk,WSB/EiJ,m,16.9,30250346,550,001145,42,1.13
55901,GMC10,bw_13wk,WSB/EiJ,m,15.6,30250347,550,001145,42,0.01
55901,GMC10,bw_13wk,WSB/EiJ,m,16.1,30260194,550,001145,42,0.44
55901,GMC10,bw_13wk,WSB/EiJ,m,14.5,30260195,550,001145,42,-0.93
55901,GMC10,bw_13wk,WSB/EiJ,m,15.7,30260196,550,001145,42,0.10
55901,GMC10,bw_13wk,WSB/EiJ,m,14.8,30260197,550,001145,42,-0.68
55901,GMC10,bw_13wk,WSB/EiJ,m,14.7,30270563,550,001145,42,-0.76
55901,GMC10,bw_13wk,WSB/EiJ,m,15.8,30270564,550,001145,42,0.18
55901,GMC10,bw_13wk,WSB/EiJ,m,13.3,30270565,550,001145,42,-1.96
55901,GMC10,bw_13wk,WSB/EiJ,m,14.4,30270572,550,001145,42,-1.02
55901,GMC10,bw_13wk,WSB/EiJ,m,16.3,30270573,550,001145,42,0.61
55901,GMC10,bw_13wk,WSB/EiJ,m,14.5,30270574,550,001145,42,-0.93
55901,GMC10,bw_13wk,WSB/EiJ,m,16.4,30280339,550,001145,42,0.70
55901,GMC10,bw_13wk,WSB/EiJ,m,15.6,30280340,550,001145,42,0.01
55902,GMC10,bw_19wk,129S1/SvImJ,f,22,30250371,550,002448,3,-0.43
55902,GMC10,bw_19wk,129S1/SvImJ,f,22.5,30250373,550,002448,3,-0.04
55902,GMC10,bw_19wk,129S1/SvImJ,f,20.2,30250374,550,002448,3,-1.82
55902,GMC10,bw_19wk,129S1/SvImJ,f,23,30250377,550,002448,3,0.34
55902,GMC10,bw_19wk,129S1/SvImJ,f,23.9,30260209,550,002448,3,1.04
55902,GMC10,bw_19wk,129S1/SvImJ,f,22.1,30260210,550,002448,3,-0.35
55902,GMC10,bw_19wk,129S1/SvImJ,f,24.4,30260211,550,002448,3,1.43
55902,GMC10,bw_19wk,129S1/SvImJ,f,23.6,30260212,550,002448,3,0.81
55902,GMC10,bw_19wk,129S1/SvImJ,f,23,30270554,550,002448,3,0.34
55902,GMC10,bw_19wk,129S1/SvImJ,f,21.4,30270555,550,002448,3,-0.90
55902,GMC10,bw_19wk,129S1/SvImJ,f,23.2,30270556,550,002448,3,0.50
55902,GMC10,bw_19wk,129S1/SvImJ,f,23.6,30270557,550,002448,3,0.81
55902,GMC10,bw_19wk,129S1/SvImJ,f,23.5,30280250,550,002448,3,0.73
55902,GMC10,bw_19wk,129S1/SvImJ,f,23,30280251,550,002448,3,0.34
55902,GMC10,bw_19wk,129S1/SvImJ,f,19.8,30280252,550,002448,3,-2.13
55902,GMC10,bw_19wk,129S1/SvImJ,f,21.7,30280253,550,002448,3,-0.66
55902,GMC10,bw_19wk,129S1/SvImJ,m,28.9,30250370,550,002448,3,0.60
55902,GMC10,bw_19wk,129S1/SvImJ,m,29.8,30250372,550,002448,3,0.97
55902,GMC10,bw_19wk,129S1/SvImJ,m,33,30250375,550,002448,3,2.30
55902,GMC10,bw_19wk,129S1/SvImJ,m,30.3,30250376,550,002448,3,1.18
55902,GMC10,bw_19wk,129S1/SvImJ,m,28.2,30260206,550,002448,3,0.31
55902,GMC10,bw_19wk,129S1/SvImJ,m,28.3,30260207,550,002448,3,0.35
55902,GMC10,bw_19wk,129S1/SvImJ,m,29.4,30260208,550,002448,3,0.81
55902,GMC10,bw_19wk,129S1/SvImJ,m,27.8,30270558,550,002448,3,0.15
55902,GMC10,bw_19wk,129S1/SvImJ,m,25.4,30270559,550,002448,3,-0.85
55902,GMC10,bw_19wk,129S1/SvImJ,m,26,30270560,550,002448,3,-0.60
55902,GMC10,bw_19wk,129S1/SvImJ,m,25.8,30270561,550,002448,3,-0.68
55902,GMC10,bw_19wk,129S1/SvImJ,m,24.5,30270562,550,002448,3,-1.22
55902,GMC10,bw_19wk,129S1/SvImJ,m,26.2,30280246,550,002448,3,-0.51
55902,GMC10,bw_19wk,129S1/SvImJ,m,24.7,30280247,550,002448,3,-1.13
55902,GMC10,bw_19wk,129S1/SvImJ,m,26,30280248,550,002448,3,-0.60
55902,GMC10,bw_19wk,129S1/SvImJ,m,24.8,30280249,550,002448,3,-1.09
55902,GMC10,bw_19wk,A/J,f,21.5,30250366,550,000646,4,0.75
